,Min,nb_ecole_1kms,nb_ecole_3kms,nb_ecole_5kms,nb_ecole_10kms,nb_ecole_20kms
9259,0.4062021885523241,15,65,93,144,239
9260,0.4862226188862718,10,52,61,88,154
9261,0.3322951590071405,27,153,299,495,762
9262,0.3539777578632843,4,13,42,185,312
9263,0.3133657342791149,13,93,199,368,1485
9264,0.6216267679986992,1,1,4,24,68
9265,0.3302595233695333,6,9,15,26,67
9266,0.9538863395909114,1,1,6,19,57
9267,1.808124596947042,0,4,7,19,108
9268,1.1449563746364264,0,2,10,26,203
9269,0.2627404905606024,60,508,993,2809,5730
9270,0.3021698092762341,13,84,172,758,3623
9271,0.7675057810113256,4,12,28,51,118
9272,0.7883181899384377,5,96,167,248,368
9273,0.1388053879218573,1,1,10,42,69
9274,0.3411999376163886,2,2,2,6,25
9275,1.544588343427515,0,4,10,19,73
9276,1.1902953239106089,0,5,6,40,306
9277,0.1932883571914073,19,100,150,222,381
9278,0.4302483473379919,2,7,12,81,661
9279,2.505727593948149,0,2,2,3,43
9280,0.1983505812187395,15,147,438,1519,4814
9281,0.896784518675762,1,3,3,10,64
9282,0.2749362760461685,11,38,120,395,1352
9283,0.0439531588293112,29,228,799,2594,5539
9284,0.2002126554849194,13,37,48,64,80
9285,1.0305165966265182,0,38,75,179,332
9286,0.4775607299259711,5,74,120,172,271
9287,1.2707404123379518,0,1,6,21,93
9288,0.0787116341270669,52,384,903,2738,5717
9289,0.2235707960160557,29,99,169,668,3626
9290,0.0699362413359041,26,101,164,233,303
9291,0.5570401717240673,1,5,6,12,68
9292,0.6838897928460569,1,6,13,48,133
9293,0.3180913513251041,5,6,6,12,71
9294,1.4970362535255393,0,10,54,249,410
9295,1.0166737800040977,0,2,7,90,373
9296,0.4899431606740083,7,66,195,499,683
9297,0.1100868692424892,25,130,251,828,4145
9298,1.7060207493166069,0,1,3,11,83
9299,0.0638421658296777,17,101,161,215,314
9300,0.141700067755398,7,9,13,27,46
9301,0.8873034614703528,4,185,493,2086,5165
9302,0.5138969914325037,17,78,144,213,407
9303,0.3815438106236898,3,32,99,355,667
9304,0.1122081147286774,5,6,9,13,29
9305,0.9114765900697192,1,6,11,33,157
9306,1.4305882390621625,0,2,25,98,239
9307,0.1674651414097591,33,257,656,2409,5314
9308,0.6201685956012859,8,45,57,73,119
9309,0.2061547083966906,14,78,155,233,318
9310,0.5800713492491076,17,57,84,107,165
9311,0.1658307430381082,21,167,379,1467,4641
9312,0.3062033276952367,18,251,714,2493,5417
9313,0.2341743193542416,23,381,963,2809,5616
9314,0.9705690411641184,1,22,66,112,382
9315,0.3163037002891571,12,63,136,649,2917
9316,1.5510783857663786,0,2,6,45,181
9317,1.3529840285489103,0,15,21,185,1409
9318,0.2851901311461673,31,315,718,2672,5463
9319,1.3788138259174103,0,3,3,6,56
9320,0.9354176015412996,1,3,12,33,113
9321,1.1460566527095144,0,3,4,19,86
9322,0.2413333773889025,8,89,188,343,524
9323,0.2835838963132718,20,126,163,205,270
9324,0.5607323001230361,1,11,15,43,141
9325,0.2892197830537948,15,117,349,1371,4845
9326,1.4025275199785363,0,3,14,36,61
9327,0.4463635468439641,9,165,468,1924,4995
9328,1.391401570405285,0,1,10,15,43
9329,0.1051775867550609,21,109,165,205,274
9330,1.8912352747515,0,3,6,42,273
9331,0.0782508537164621,11,48,58,76,176
9332,0.1817518002214539,8,12,14,28,65
9333,0.203200036999909,22,67,73,103,201
9334,0.5574757054256616,3,5,6,12,122
9335,1.058772578628516,0,1,2,8,42
9336,1.0847048804419728,0,9,11,25,62
9337,0.4655303690029952,3,9,9,14,44
9338,0.3033584459724312,3,4,11,45,340
9339,0.1483603622954773,31,139,296,419,561
9340,0.0105739810128409,36,383,994,2797,5738
9341,0.2192000709390936,6,36,63,201,309
9342,0.1644451442708844,60,261,443,731,972
9343,0.8561068233622264,2,4,5,8,39
9344,0.6318755532414871,1,2,5,25,52
9345,0.0596373725985541,38,114,138,179,312
9346,0.4742649076907099,5,17,19,28,106
9347,0.3188206737735581,5,64,77,105,160
9348,7.248081456159252,0,0,0,2,10
9349,1.5221621841530624,0,5,6,14,105
9350,0.3007980416360654,7,7,7,17,126
9351,0.5422228024909469,2,3,18,51,176
9352,0.1430074547559164,11,27,38,60,123
9353,1.710121071893539,0,3,12,31,182
9354,0.5998796531616007,7,32,50,65,106
9355,0.1711553315971204,44,442,1217,2900,5830
9356,0.0397748716625899,61,470,1104,2842,5827
9357,1.0303633253861226,0,4,4,9,28
9358,1.019438699812797,0,4,10,33,136
9359,0.1943668224986805,5,61,225,1302,4773
9360,0.7870718977222186,2,10,15,28,49
9361,0.6142244147432253,1,19,23,40,105
9362,0.054295795498591,28,180,577,2080,5234
9363,0.1790399213960556,2,17,19,39,72
9364,0.2951374822724938,19,42,56,75,130
9365,0.3937550843712818,4,7,8,12,31
9366,0.6581672808951863,1,2,2,6,71
9367,0.0220208259320884,10,31,45,67,242
9368,1.291226453907052,0,3,5,8,52
9369,1.9671527873990209,0,6,6,14,70
9370,0.1409153182493329,30,141,210,313,426
9371,0.3391217643989473,1,11,21,81,551
9372,0.0660538946429263,60,369,951,2870,5625
9373,0.1586753916661627,24,98,204,650,3268
9374,1.0430695362489482,0,7,25,67,140
9375,0.0805658478590632,52,400,1121,2826,5808
9376,0.1289030783949821,7,32,82,456,2512
9377,1.0485347044715922,0,2,2,16,65
9378,0.830647408695222,1,1,3,23,113
9379,0.2897428052543933,13,99,271,1113,4518
9380,0.8475721616663491,7,75,176,761,3269
9381,0.3790951851711102,1,1,1,6,14
9382,1.5488912257393457,0,7,30,61,107
9383,1.000995471480274,0,8,16,78,441
9384,1.184454677360131,0,3,3,3,7
9385,0.3779317754890142,9,74,247,956,4315
9386,1.179649677846578,0,3,5,26,69
9387,0.1681325312000763,41,242,794,2566,5539
9388,0.7553592354156563,4,21,77,341,536
9389,0.9607661646158658,1,2,4,12,152
9390,1.0615658942613493,0,3,5,30,185
9391,0.2630176274568961,14,107,172,238,320
9392,0.3133755595281896,20,253,815,2650,5507
9393,0.4320569583909193,14,40,43,65,105
9394,0.1257912775339419,40,406,1173,2859,5819
9395,1.4488710135646894,0,3,4,6,55
9396,0.1967977533116597,7,21,32,80,326
9397,0.2566959525774301,1,7,21,56,181
9398,0.6696929426827962,1,7,18,134,341
9399,0.1967108793883953,20,123,244,342,561
9400,0.1925083111934893,24,164,306,556,1017
9401,0.1919069598484886,11,14,18,74,213
9402,0.5730753067726837,7,69,218,937,4035
9403,0.2583251904857542,11,12,12,17,45
9404,0.39029116654991,11,48,60,73,138
9405,0.1613856363665985,16,100,163,206,259
9406,0.4931256852613112,4,47,96,404,689
9407,0.4811339162850214,2,33,89,234,1290
9408,0.2747270205747142,31,163,289,490,756
9409,0.7545468077666362,4,24,42,131,334
9410,0.3061242031149503,9,26,28,44,79
9411,0.0666243496689922,7,9,9,17,44
9412,0.2814846964247571,11,26,28,44,79
9413,0.0495208217472162,8,14,16,38,216
9414,0.5719190883590071,7,11,15,45,141
9415,0.0970474224317381,22,63,94,146,240
9416,0.0503859647926486,19,77,235,1001,4303
9417,1.3454123224152947,0,2,4,40,87
9418,0.3914820214160319,4,5,9,23,75
9419,0.1590267470374574,29,165,290,489,758
9420,0.5845958031816729,3,3,3,7,38
9421,0.2990742193409132,6,8,10,20,123
9422,0.8308732505089904,1,27,46,65,81
9423,0.3055685638364289,4,4,12,30,443
9424,0.2234413090453189,21,97,122,183,284
9425,0.2200407666565247,9,17,20,67,317
9426,0.0523976997031636,34,136,193,311,426
9427,0.5963370839000123,1,68,277,1249,4675
9428,0.1727538297356176,16,67,86,111,165
9429,0.0960058360699844,64,457,1039,2867,5694
9430,0.1623186913616849,82,470,1026,2823,5661
9431,0.7097202735358327,3,13,20,43,237
9432,0.38923258496455,2,14,26,39,99
9433,0.3307241954013716,29,127,192,314,422
9434,0.0255703681806447,23,135,159,233,368
9435,0.1749659804763188,15,109,173,238,318
9436,0.2286409998489782,3,23,87,220,1229
9437,0.8840689418975196,1,1,4,14,163
9438,1.2981065986696327,0,1,2,6,20
9439,0.2548589404996895,30,151,436,2032,5200
9440,0.9396928713990572,1,2,5,25,86
9441,0.7147455938768931,2,5,5,18,86
9442,0.3117670210394864,19,95,121,180,289
9443,0.4052213531117105,9,24,60,288,504
9444,1.097096008822081,0,1,1,11,58
9445,0.0463264072439801,23,49,90,194,353
9446,1.0303579417929087,0,2,4,19,89
9447,1.7982530798004952,0,2,3,9,47
9448,0.4544268070520311,13,54,167,705,3282
9449,1.3298025337912651,0,17,49,229,659
9450,0.0355675668794984,30,228,553,2089,5149
9451,0.2780208684401397,14,30,41,62,276
9452,1.4511616911008176,0,3,7,73,160
9453,0.6253923664100837,5,31,36,46,77
9454,0.2005970894400915,13,44,52,60,91
9455,4.082459657387262,0,0,1,8,54
9456,0.1009671833758837,3,11,14,19,235
9457,0.2955759688364511,14,138,338,1468,5124
9458,0.1018666829961608,11,31,41,63,275
9459,0.9337115189193184,1,2,3,52,126
9460,0.3539256321350575,34,257,625,2432,5348
9461,0.4567271977235492,15,116,218,574,2295
9462,0.6811232487972416,1,1,1,5,76
9463,0.4552107076424848,3,4,8,30,179
9464,0.1781611512393324,8,66,76,133,206
9465,0.1603929868016197,62,485,1076,2875,5707
9466,0.4872522321884632,11,72,215,367,1471
9467,0.1452001690401961,41,156,249,327,463
9468,0.5744594046202727,2,13,43,254,469
9469,0.0667634212233998,1,1,7,14,51
9470,0.6975187646976331,4,4,22,134,686
9471,0.3762391905888378,24,140,353,1313,4674
9472,0.8775099101206608,2,3,10,66,113
9473,0.193242499693364,2,4,9,60,171
9474,0.8691958515975572,1,1,1,14,54
9475,0.1260016035399935,9,12,17,46,226
9476,1.6488572257324337,0,3,3,11,149
9477,0.2175995260407048,5,7,9,20,55
9478,0.929983314932286,1,16,28,34,54
9479,0.249934362864547,9,37,49,65,135
9480,0.0285563228875316,11,30,37,56,120
9481,0.2196931590598301,18,37,49,81,234
9482,0.3941665024119685,2,2,7,90,204
9483,0.3494109335366245,1,58,70,98,192
9484,0.4687416902044521,12,56,135,609,1147
9485,0.1113669872205902,4,13,15,23,44
9486,0.5308690126749974,4,4,4,10,30
9487,0.246125859147158,9,11,19,30,87
9488,0.7720718819821755,2,3,14,58,137
9489,0.0689568861943831,49,321,828,2778,5504
9490,0.3602650658133782,1,1,6,21,91
9491,0.3016954861396425,26,46,90,187,341
9492,0.2916637661051534,1,2,6,41,285
9493,0.2572609799381901,15,85,197,682,3101
9494,1.1672031956079472,0,20,23,40,99
9495,0.3353614989622375,5,65,100,142,267
9496,0.0647932864375707,62,494,1186,2890,5824
9497,0.2896521631513903,26,153,233,354,533
9498,0.1651767614211225,4,18,97,277,424
9499,0.2005960381109334,24,94,140,224,376
9500,0.2198281993631186,19,94,122,182,287
9501,2.483494932942206,0,1,3,23,121
9502,0.3088957039749628,5,9,11,32,80
9503,0.6342549770428244,3,13,17,32,172
9504,0.9896965385991326,1,8,32,241,459
9505,0.2887368929683802,11,49,51,60,83
9506,0.1679410821422276,25,145,397,815,1132
9507,0.6143768538110401,2,2,3,11,122
9508,0.0681938566343051,17,69,98,129,194
9509,0.4111893972952159,1,2,5,33,145
9510,0.2250063084604973,10,115,340,1333,4785
9511,0.0300468409841401,29,155,282,497,760
9512,0.2599850664364149,16,130,241,364,529
9513,0.2206489679102454,28,156,291,499,761
9514,0.0974283365718282,19,120,192,312,424
9515,0.4595177669164753,19,192,548,1932,5449
9516,0.3482340402431512,15,92,116,175,414
9517,0.1545529047446469,17,97,163,207,259
9518,0.1357418198516333,2,2,4,12,80
9519,0.3227170332670823,3,4,15,129,398
9520,0.1756892009732673,10,23,56,242,698
9521,0.9604376531344156,1,1,14,27,59
9522,0.3608757818044228,9,17,22,30,57
9523,0.1974611618083508,15,138,357,1561,4817
9524,0.5464360147079248,1,1,1,4,24
9525,0.5003925597283411,2,12,14,30,81
9526,0.8082746155558105,2,7,48,265,498
9527,0.0658454873124764,7,12,19,74,283
9528,0.399396392313563,4,10,33,217,417
9529,0.0279631418523746,58,449,1155,2882,5745
9530,0.1265748136983707,27,110,137,180,313
9531,0.2174302841376877,17,94,122,181,281
9532,0.9923257509140522,1,1,7,23,122
9533,0.3246583534576522,2,6,6,9,63
9534,0.0493305607335143,1,17,99,199,259
9535,0.2305430710316379,7,78,287,1094,4464
9536,0.070909430632812,29,427,1254,2913,5785
9537,0.444671226031166,13,44,64,182,572
9538,0.0756808926391228,48,243,797,2554,5547
9539,0.1222322416181903,20,53,61,84,167
9540,2.959909215858848,0,1,9,43,183
9541,1.5659304179877884,0,4,7,38,182
9542,0.2514147859563699,9,18,49,241,719
9543,0.3540324797758369,1,1,2,7,113
9544,0.7015266334785337,2,2,11,31,87
9545,0.6268488603881738,5,7,12,74,306
9546,0.0908682276922221,58,413,988,2858,5636
9547,0.1498220324394241,15,138,346,1276,4643
9548,0.1242370654084219,13,83,285,1293,4829
9549,0.5448843382602572,1,2,3,11,121
9550,0.162356984575977,20,58,64,86,179
9551,0.3336119374842411,1,2,3,8,73
9552,1.5751109735718194,0,14,56,86,219
9553,0.9982711330369838,1,2,2,20,46
9554,0.3382875927478868,3,10,27,77,734
9555,0.1332543168424105,13,78,203,363,1447
9556,0.2030852955781382,6,23,57,266,706
9557,0.1381128023397762,53,483,959,2786,5703
9558,0.2153025252741436,17,149,395,1585,5212
9559,1.29382445415209,0,2,5,17,102
9560,0.8363209612898904,1,31,65,169,268
9561,0.3387183150864439,3,8,13,63,245
9562,0.8435054746887976,1,9,11,19,53
9563,0.4091181105291846,6,24,32,57,111
9564,0.6878093027441395,4,19,24,52,141
9565,1.4337532957842742,0,1,4,19,81
9566,0.1238438765330481,10,22,28,52,139
9567,0.3310112426157223,4,4,4,12,70
9568,0.2526491950154256,22,100,143,195,285
9569,0.3212848091299715,7,7,7,35,111
9570,0.3299070716303208,19,56,90,201,357
9571,0.1820113018481854,38,297,708,2595,5412
9572,0.2301002162371845,11,62,65,86,167
9573,1.885413942817217,0,1,5,21,103
9574,0.5767316467340198,5,143,551,2257,5477
9575,0.3544540614276046,4,4,6,46,293
9576,0.7949205972582795,1,5,15,88,441
9577,0.3008434843982264,21,235,511,758,992
9578,0.0668704207230992,25,115,157,196,286
9579,0.0716515016085273,18,45,55,75,119
9580,0.4383933181093274,2,12,18,30,59
9581,0.262329123729355,25,95,160,245,370
9582,0.0388839865259813,7,103,284,817,3646
9583,0.4106183271524558,14,59,85,110,166
9584,2.008561689431532,0,1,6,12,79
9585,0.0305364373793026,6,7,7,12,30
9586,0.4685951696338346,8,90,111,171,396
9587,0.5790967752517967,5,36,138,444,760
9588,0.3958682821762972,11,27,30,55,301
9589,0.9723150461349584,1,2,2,29,256
9590,0.1935580865855642,11,120,174,240,320
9591,1.3604605134266896,0,3,5,37,257
9592,0.8920549749664037,1,7,10,41,76
9593,0.3586218406676631,1,1,3,17,93
9594,0.1216456445683264,19,121,382,1750,5112
9595,0.2452238490109391,2,9,10,24,55
9596,0.0378643092088757,30,383,1108,2822,5756
9597,0.8773024569815434,1,22,114,291,486
9598,1.625447849611812,0,6,9,29,82
9599,0.4339818273078041,10,54,106,132,179
9600,0.2203027693704918,2,2,4,20,46
9601,0.9441265119674576,1,2,2,9,71
9602,0.8582066360693711,1,10,19,49,328
9603,0.1363053909259125,25,145,243,362,532
9604,1.5262798966020144,0,1,1,5,42
9605,0.3411385747662867,10,20,26,39,95
9606,0.7514785502451792,2,2,6,23,80
9607,0.9274017932811636,1,2,4,18,104
9608,0.2699117169930808,22,196,533,2107,5471
9609,0.4057199338717481,7,10,16,58,175
9610,0.3211760302683845,9,73,97,173,514
9611,0.4049730080037668,9,68,82,105,180
9612,0.1772250849111644,61,515,1188,2921,5780
9613,1.0680526168335538,0,36,89,388,689
9614,1.4722212704390492,0,4,11,31,146
9615,0.6027417542112932,2,32,43,141,620
9616,3.816748550654669,0,0,3,13,73
9617,0.3574519085040144,5,7,8,20,169
9618,0.5073618312836731,1,2,6,28,134
9619,0.2350708012333311,19,112,147,208,349
9620,0.4419307551407541,1,2,6,31,171
9621,0.4399792979141434,5,12,14,33,87
9622,0.1344270678284467,18,108,286,1400,4982
9623,0.6841354737195232,2,3,3,23,94
9624,0.0284393645541461,2,3,8,22,112
9625,0.1812583997655596,11,26,34,62,185
9626,1.018276393085269,0,6,41,118,174
9627,0.2969482872992236,5,15,18,26,70
9628,0.1489047217372445,52,451,1167,2889,5752
9629,0.7148398714660577,2,16,45,88,305
9630,1.115489564689927,0,8,14,35,178
9631,1.5349843927178066,0,10,25,46,318
9632,0.2375619065108985,17,63,87,120,182
9633,0.2098696059544924,8,131,327,1610,5184
9634,0.1808482511479058,5,63,170,468,845
9635,0.1720165866134786,39,249,462,760,1020
9636,0.2266846417876722,17,82,147,370,1497
9637,0.4620500307358928,5,30,96,220,322
9638,0.2617573120178733,14,126,168,206,271
9639,0.2660581023939175,4,42,92,168,421
9640,0.7066342386265306,1,2,5,37,181
9641,0.3883909116335244,15,147,396,1663,4842
9642,0.1089039863268569,61,368,948,2679,5819
9643,0.5402397344357883,2,3,5,29,91
9644,0.5621437385013346,2,5,7,25,194
9645,0.8983265148984166,1,5,9,27,140
9646,0.7796876980325231,2,3,5,18,71
9647,0.1857029686582713,1,1,4,22,88
9648,1.0939800761740064,0,2,14,31,265
9649,0.2504830523354436,6,97,264,508,688
9650,0.3025198956732619,2,4,12,41,103
9651,0.124817356422075,20,111,153,198,287
9652,1.580698027392098,0,6,11,46,137
9653,0.458958945159059,2,2,4,18,57
9654,0.1430834070290348,31,225,540,2055,5143
9655,0.4769291117058898,2,34,74,104,171
9656,0.1754546807704471,29,143,210,309,423
9657,0.8858946001424086,1,1,6,73,166
9658,0.2052125197265048,14,66,75,102,158
9659,0.1494810403233998,32,144,200,310,424
9660,0.1430947828914512,1,3,5,41,144
9661,0.2499172603766859,23,150,365,1568,4956
9662,0.1721888198096267,13,64,102,139,261
9663,0.7781028657270541,5,9,20,85,509
9664,0.7633710861403104,1,2,2,20,46
9665,0.8247328031842754,1,4,6,36,178
9666,0.1417798361899206,70,514,997,2818,5716
9667,0.0681951087924862,15,156,421,1627,5225
9668,0.2095957230064406,4,18,38,122,344
9669,0.1097415783651087,5,59,257,1372,4864
9670,0.3203142891725514,7,67,82,105,181
9671,0.0704526800560064,8,12,14,26,102
9672,0.0415969316430193,27,50,60,89,151
9673,0.4645926777044768,22,93,166,242,305
9674,0.9998603750570398,1,3,9,32,82
9675,0.184164975413685,3,8,28,83,174
9676,0.1942718802677511,15,53,66,105,209
9677,1.0991124507919072,0,2,3,11,87
9678,0.9997761311890236,1,3,4,12,77
9679,0.2480158674360326,7,64,226,486,684
9680,0.9877567818647196,1,6,12,35,89
9681,0.2594212481888508,25,143,297,418,561
9682,0.6363891527607682,3,139,426,1479,4869
9683,0.4453816332268477,2,2,3,7,43
9684,0.4477797555970354,5,6,7,31,112
9685,0.1885118472290553,6,8,23,109,550
9686,0.0987821489108166,25,200,464,813,1148
9687,0.3683965169959672,20,241,810,2639,5513
9688,0.8610572614960088,1,6,7,12,29
9689,0.6846809481761734,2,3,3,26,140
9690,0.1427136222817633,20,168,447,2144,5220
9691,0.140741733870059,11,14,16,26,103
9692,1.289598413513526,0,2,6,12,48
9693,0.6776125337292074,4,18,31,82,718
9694,0.267759713447252,3,24,29,44,115
9695,0.4967532312069214,5,46,140,571,2948
9696,0.7603212427410443,7,37,42,73,137
9697,0.455343155988944,6,85,280,1355,4747
9698,0.2603430874130125,15,87,160,218,316
9699,0.7412555008432244,3,6,8,14,61
9700,0.8189134106597704,2,32,89,230,1261
9701,0.15908945724107,65,439,1032,2863,5678
9702,0.1301871525162126,3,6,12,61,91
9703,0.1854221803983395,9,67,99,141,239
9704,1.556695038481545,0,8,15,35,270
9705,0.2384743099865661,27,125,163,232,370
9706,0.0503932949425835,11,22,36,62,206
9707,0.6698825025036652,2,4,8,23,168
9708,0.2652063560866444,36,216,618,2356,5293
9709,0.5383862013877442,8,31,53,70,108
9710,1.0583738020447329,0,5,7,20,95
9711,1.002587628948688,0,3,5,26,66
9712,0.4709243709513142,8,46,58,72,137
9713,1.3989233221352122,0,2,2,22,220
9714,0.4426366070941987,5,27,32,47,95
9715,0.1788122754931682,12,50,121,580,3020
9716,0.0381212082700702,35,158,294,494,760
9717,0.0916797159583142,14,81,125,172,270
9718,1.1615643681266563,0,10,49,223,429
9719,0.3773081237249532,12,91,124,185,281
9720,0.5844342823901586,7,20,24,37,115
9721,0.1610127084432562,68,425,1025,2862,5670
9722,0.448801973988162,4,4,7,20,88
9723,0.4940829747937656,2,2,3,8,95
9724,0.2864384381821915,37,162,277,481,757
9725,0.1721332512197015,20,100,146,201,350
9726,1.3019540271158574,0,7,22,96,175
9727,0.1711933195396704,3,5,8,24,154
9728,0.1559110795638075,8,15,17,47,122
9729,0.5676597532593903,13,46,88,185,338
9730,0.3409195752576188,6,19,30,76,782
9731,0.8355342975573385,2,11,30,127,316
9732,0.6206035493175156,2,21,74,501,1010
9733,0.4480855490602268,5,9,11,42,153
9734,0.3056172636627899,19,36,41,66,217
9735,0.2745737658379025,11,13,19,39,127
9736,0.4111435434815826,3,57,122,301,769
9737,0.2154116792948711,22,126,241,364,529
9738,0.8523042635063084,1,3,10,73,228
9739,0.5353115683539055,1,6,10,24,157
9740,0.8722861106082975,1,2,3,17,117
9741,0.2346362844855476,22,122,242,364,529
9742,0.415475889767391,22,148,355,1561,4896
9743,0.1597011281049165,5,6,7,20,71
9744,0.9707105024295588,1,9,15,35,124
9745,0.3302065926392052,15,65,88,112,168
9746,0.8147661281134169,1,3,12,28,112
9747,0.1264924793737326,56,403,999,2770,5800
9748,0.4168392076713683,7,17,22,40,116
9749,0.3747289542264873,30,229,741,2492,5505
9750,0.34707423530669,2,36,81,239,1284
9751,1.0740555777443013,0,2,5,36,195
9752,0.9527749500531716,1,17,45,188,690
9753,0.9084173681999972,1,88,284,1357,4918
9754,0.7653335327478572,8,62,77,101,161
9755,0.1073516154651563,10,15,17,30,53
9756,1.135129509528742,0,12,16,23,57
9757,0.1309370625405381,20,423,1033,2754,5816
9758,0.1410392946359444,2,44,125,179,257
9759,0.5733019312670619,2,8,32,77,381
9760,0.453492443865646,1,11,24,94,554
9761,0.1615832005997295,29,111,137,180,314
9762,1.361906079157046,0,8,10,28,116
9763,0.2526723166934687,1,4,9,27,99
9764,1.3232642603908475,0,6,10,35,276
9765,0.2431069122833125,32,274,578,2242,5222
9766,0.1197208588496873,4,4,5,8,31
9767,0.0735530720225534,37,376,842,2708,5591
9768,0.1628299174644067,30,104,238,579,2153
9769,0.3819813062677974,1,1,2,16,195
9770,0.8289632987317296,2,5,6,14,105
9771,0.3610671066086674,12,56,61,73,101
9772,0.1689249827744225,21,104,134,179,318
9773,1.062777694210015,0,16,17,48,201
9774,0.1311230259712519,14,105,241,1162,4728
9775,0.1651100798454702,28,151,223,343,534
9776,0.2778935577692984,8,12,12,16,38
9777,0.7421295507639174,1,1,1,13,100
9778,0.4004485207801169,7,28,30,51,101
9779,0.2204713911602867,7,7,8,13,43
9780,0.1435025888216603,12,13,18,74,214
9781,0.4700394715268285,1,1,2,20,162
9782,0.4629591192448492,3,3,4,8,53
9783,0.601218621094526,2,4,8,50,158
9784,0.1261493591648701,27,217,628,2239,5289
9785,0.3127009283933968,2,2,8,69,132
9786,0.0955522158184846,21,155,477,1741,5240
9787,0.1786039649893321,20,160,445,1679,5218
9788,0.8988765703059531,1,17,65,124,194
9789,0.802916213919009,8,42,158,791,3907
9790,1.4322364031876524,0,2,2,9,42
9791,2.6064635087019283,0,1,2,17,80
9792,0.2256379331595253,10,57,68,97,160
9793,0.4812451837959745,16,68,201,917,3406
9794,0.1904006066749852,83,519,1068,2840,5752
9795,0.0817527815004166,50,402,884,2668,5771
9796,0.904763965929006,1,4,7,85,282
9797,4.085385861120729,0,0,3,9,106
9798,0.0490041580912299,31,298,806,2639,5542
9799,0.134158247931379,33,385,857,2706,5591
9800,0.1711907520207951,39,306,692,2632,5450
9801,1.5022485875113285,0,22,49,65,106
9802,1.131825264595973,0,1,3,17,80
9803,0.4643765322342514,1,1,2,31,106
9804,0.3127027666573681,24,240,563,2207,5408
9805,0.1641843789370888,18,92,117,178,289
9806,1.2644677662860164,0,1,10,66,345
9807,0.2317501581466461,6,16,23,49,122
9808,0.3043941280007383,30,105,166,240,302
9809,0.7759331622826171,1,3,8,31,143
9810,0.5222522486764332,4,21,28,51,204
9811,0.9795878944901284,2,33,37,59,131
9812,0.1873628805570457,17,100,268,1118,4552
9813,0.9138375683853528,1,3,6,27,124
9814,0.1444055008257154,18,130,351,715,1060
9815,1.5068911874930182,0,7,16,29,79
9816,0.2483256300825401,30,141,214,307,429
9817,0.5162692272729479,24,154,293,520,717
9818,0.0842041446163011,5,6,7,11,155
9819,0.4060740170488962,32,161,281,485,760
9820,0.6209736170106966,1,4,4,17,74
9821,1.3649067320668096,0,2,17,28,41
9822,0.5511591177247713,3,37,39,73,137
9823,0.3165841022018117,22,164,304,520,712
9824,0.0608968248659703,17,140,282,424,564
9825,0.1438146801072361,24,108,148,196,286
9826,1.844287622173554,0,2,11,40,138
9827,0.0816664730678103,34,133,192,311,424
9828,0.377296290993985,4,15,41,187,314
9829,0.4062045192719749,12,20,26,39,94
9830,0.2234671492947085,3,41,100,190,339
9831,0.0522336213144758,35,158,289,486,760
9832,0.5704677468719404,3,7,21,181,561
9833,0.6552006774772267,3,5,8,76,303
9834,5.557976353557631,0,0,0,14,61
9835,0.0300287652656123,11,99,318,1181,4731
9836,0.2128188535425726,9,27,51,269,1716
9837,0.2496114860447533,49,152,249,332,461
9838,0.4361595784765978,6,13,17,36,127
9839,1.2003528640562686,0,2,3,32,65
9840,0.9549126817631618,2,7,7,10,18
9841,1.0341269217942193,0,26,97,189,379
9842,1.0687968139141517,0,2,3,16,59
9843,0.2228004011288281,1,1,2,17,52
9844,0.2896219892609605,12,47,136,922,3746
9845,0.446395071300284,18,68,199,911,3399
9846,0.9149947103256008,1,4,4,13,91
9847,0.4291375114775255,2,23,53,87,183
9848,0.6700107256984369,1,2,7,49,129
9849,1.010858378303603,0,10,15,22,55
9850,0.4796548799420668,21,168,428,1807,5199
9851,0.6082969682935955,1,2,4,44,91
9852,0.0956507159593393,1,3,8,23,123
9853,0.3818181734309021,8,48,99,161,506
9854,0.6872846102041227,2,6,12,36,164
9855,0.1374381005130583,16,47,53,79,299
9856,0.2885172014477319,4,7,17,110,189
9857,1.0961473570031306,0,1,5,27,130
9858,0.4793202457753043,1,2,3,18,113
9859,0.2588158819056633,29,159,417,826,1138
9860,0.1131126296980493,6,64,77,105,159
9861,0.960760890725358,3,17,20,36,73
9862,0.249017201406854,36,137,195,311,423
9863,0.8736804726166398,1,7,7,25,137
9864,0.8195054175910054,1,19,77,400,1127
9865,0.3366851952093225,1,5,6,15,78
9866,0.5253499101128223,6,24,108,201,433
9867,0.9037578089012258,3,32,89,222,1238
9868,0.4025013429716862,3,10,15,28,110
9869,0.617744601937137,2,10,14,18,237
9870,0.1130999092221411,6,10,15,26,65
9871,0.2818405831457359,19,51,60,83,163
9872,0.9843991972011976,1,16,20,49,176
9873,0.3202981389216408,23,150,363,1585,4960
9874,0.0479871482196958,28,186,474,1960,5318
9875,0.2578729826323682,1,1,2,18,102
9876,0.1221593064785775,19,111,165,205,271
9877,0.0798178574166805,14,98,113,173,404
9878,0.7511549625229464,3,60,71,97,197
9879,0.5312673944010565,25,109,331,1059,4014
9880,0.4272137908355025,5,89,113,165,402
9881,0.5371593080812389,4,5,6,28,129
9882,1.32217349645364,0,7,7,19,58
9883,0.2633907524989585,15,140,282,895,4235
