,latitude,longitude,Geo Point
3259,48.3823580058,2.81595676708,"48.3823580058,2.81595676708"
3260,48.7006808037,2.30784118734,"48.7006808037,2.30784118734"
3261,48.8564199914,2.21657223779,"48.8564199914,2.21657223779"
3262,48.6539697593,2.39617681244,"48.6539697593,2.39617681244"
3263,49.0996501217,1.97053572369,"49.0996501217,1.97053572369"
3264,48.8750293419,2.32671784022,"48.8750293419,2.32671784022"
3265,48.8752082654,2.63759071444,"48.8752082654,2.63759071444"
3266,48.8441393499,2.37325997671,"48.8441393499,2.37325997671"
3267,48.9441810651,2.56644801697,"48.9441810651,2.56644801697"
3268,48.8809220076,2.35632854366,"48.8809220076,2.35632854366"
3269,48.7398306994,2.42639982047,"48.7398306994,2.42639982047"
3270,48.7401815211,2.23096112506,"48.7401815211,2.23096112506"
3271,48.9531483876,2.60313530512,"48.9531483876,2.60313530512"
3272,48.8301196393,2.26368964874,"48.8301196393,2.26368964874"
3273,48.9627095133,2.51264462782,"48.9627095133,2.51264462782"
3274,48.9802635207,2.18001238078,"48.9802635207,2.18001238078"
3275,49.4262015914,2.08850697394,"49.4262015914,2.08850697394"
3276,49.014133685,2.07830659141,"49.014133685,2.07830659141"
3277,49.1354741446,3.07562656432,"49.1354741446,3.07562656432"
3278,49.0074232971,2.19761981397,"49.0074232971,2.19761981397"
3279,48.8966738112,2.37412297553,"48.8966738112,2.37412297553"
3280,48.9056549549,2.32240040315,"48.9056549549,2.32240040315"
3281,48.8751498197,2.29590490608,"48.8751498197,2.29590490608"
3282,48.8980764111,2.0948366283,"48.8980764111,2.0948366283"
3283,48.843985582,2.37301421994,"48.843985582,2.37301421994"
3284,48.4309707241,2.75317756884,"48.4309707241,2.75317756884"
3285,48.9637554296,2.3721031384,"48.9637554296,2.3721031384"
3286,48.8461236669,2.27771173983,"48.8461236669,2.27771173983"
3288,48.9319502424,2.4962382812,"48.9319502424,2.4962382812"
3289,48.8848962552,2.29772434648,"48.8848962552,2.29772434648"
3290,48.9503043535,2.23111003501,"48.9503043535,2.23111003501"
3291,48.8833348766,2.23387143379,"48.8833348766,2.23387143379"
3292,48.8473748787,2.39546199483,"48.8473748787,2.39546199483"
3293,48.8537955765,2.48818757518,"48.8537955765,2.48818757518"
3294,48.7803137964,2.31230771689,"48.7803137964,2.31230771689"
3295,48.8975528099,2.373383796,"48.8975528099,2.373383796"
3296,48.9394868108,1.99960360966,"48.9394868108,1.99960360966"
3297,48.4344906129,2.37667281716,"48.4344906129,2.37667281716"
3298,48.8057041549,2.16907004943,"48.8057041549,2.16907004943"
3299,48.4824105013,1.52235765163,"48.4824105013,1.52235765163"
3300,48.9323054161,2.47567437083,"48.9323054161,2.47567437083"
3301,48.8565315515,2.27516715469,"48.8565315515,2.27516715469"
3302,48.9692787821,3.32188681725,"48.9692787821,3.32188681725"
3303,48.894012515,2.47979332996,"48.894012515,2.47979332996"
3304,48.4755230724,2.69203325987,"48.4755230724,2.69203325987"
3305,48.9545625628,2.30230508203,"48.9545625628,2.30230508203"
3306,49.0918829954,3.06269040835,"49.0918829954,3.06269040835"
3307,48.5824855969,2.22243331383,"48.5824855969,2.22243331383"
3308,48.8942522622,2.31377215877,"48.8942522622,2.31377215877"
3309,48.7255353058,2.41956502438,"48.7255353058,2.41956502438"
3310,48.9432369891,1.54138115647,"48.9432369891,1.54138115647"
3311,48.9044964206,2.32174358956,"48.9044964206,2.32174358956"
3313,49.0478762034,2.01099976,"49.0478762034,2.01099976"
3314,48.8407450152,2.2285369815,"48.8407450152,2.2285369815"
3315,48.3112962757,2.00352500008,"48.3112962757,2.00352500008"
3316,48.4068056249,2.79923356025,"48.4068056249,2.79923356025"
3317,48.8561407093,2.37020933841,"48.8561407093,2.37020933841"
3319,48.8742384767,2.29449059283,"48.8742384767,2.29449059283"
3320,48.9063747703,2.44918990449,"48.9063747703,2.44918990449"
3321,48.8189478009,2.22980800373,"48.8189478009,2.22980800373"
3322,48.8046833562,2.18863027784,"48.8046833562,2.18863027784"
3323,48.8281884763,2.32716464961,"48.8281884763,2.32716464961"
3324,49.0984002625,2.36127055524,"49.0984002625,2.36127055524"
3325,48.8210896506,2.33897847201,"48.8210896506,2.33897847201"
3326,48.8828686476,2.34413063372,"48.8828686476,2.34413063372"
3327,48.8599987304,1.8755955903,"48.8599987304,1.8755955903"
3328,48.6259908189,1.7716956844,"48.6259908189,1.7716956844"
3329,48.8653227117,2.35672986917,"48.8653227117,2.35672986917"
3330,49.0325740896,2.69945308646,"49.0325740896,2.69945308646"
3331,48.8461921405,2.27676096738,"48.8461921405,2.27676096738"
3332,48.8655864776,2.35673675681,"48.8655864776,2.35673675681"
3335,48.8838039424,2.35061300069,"48.8838039424,2.35061300069"
3336,48.5775084894,2.19206306877,"48.5775084894,2.19206306877"
3338,48.8718487938,2.37659368274,"48.8718487938,2.37659368274"
3340,48.7219159611,1.8900045637,"48.7219159611,1.8900045637"
3341,48.8454707076,2.42920516635,"48.8454707076,2.42920516635"
3344,48.7899783103,2.45045317792,"48.7899783103,2.45045317792"
3345,48.7434839859,1.92103660004,"48.7434839859,1.92103660004"
3346,48.8002155781,2.12904386873,"48.8002155781,2.12904386873"
3347,48.8907889695,2.3773157556,"48.8907889695,2.3773157556"
3348,48.9239186266,2.25934570305,"48.9239186266,2.25934570305"
3349,48.8533357965,2.34603498444,"48.8533357965,2.34603498444"
3350,48.851812133,2.40102227052,"48.851812133,2.40102227052"
3351,48.6134279136,2.4729336491,"48.6134279136,2.4729336491"
3352,48.9910125487,2.07376988648,"48.9910125487,2.07376988648"
3353,48.8475070811,2.30296829919,"48.8475070811,2.30296829919"
3354,48.9328961655,2.30794323409,"48.9328961655,2.30794323409"
3356,48.8465346367,2.28599922342,"48.8465346367,2.28599922342"
3357,49.023161999,2.46216896477,"49.023161999,2.46216896477"
3358,49.0184202918,1.14900354805,"49.0184202918,1.14900354805"
3359,48.8587991981,2.34730585275,"48.8587991981,2.34730585275"
3360,48.6055558264,2.46245649278,"48.6055558264,2.46245649278"
3361,48.2746323892,1.62149862568,"48.2746323892,1.62149862568"
3362,48.8753549577,2.32481828506,"48.8753549577,2.32481828506"
3363,48.4369239376,2.15953058757,"48.4369239376,2.15953058757"
3364,47.961118247,3.51433646502,"47.961118247,3.51433646502"
3365,48.8750063981,2.32457481029,"48.8750063981,2.32457481029"
3366,48.8086539649,2.99310989478,"48.8086539649,2.99310989478"
3367,48.8794817719,2.38911580738,"48.8794817719,2.38911580738"
3368,48.8720238095,2.30056045125,"48.8720238095,2.30056045125"
3369,48.9984153932,3.00795305575,"48.9984153932,3.00795305575"
3370,48.8413382509,2.40091853812,"48.8413382509,2.40091853812"
3371,48.8787703685,2.32226521312,"48.8787703685,2.32226521312"
3372,48.9792922476,1.78397340775,"48.9792922476,1.78397340775"
3373,48.7967407666,2.44943317569,"48.7967407666,2.44943317569"
3374,48.8444701413,2.31785278304,"48.8444701413,2.31785278304"
3375,48.6896979337,2.38275720308,"48.6896979337,2.38275720308"
3376,48.8394454284,2.39618288645,"48.8394454284,2.39618288645"
3377,48.8814985959,2.37026212666,"48.8814985959,2.37026212666"
3378,49.0057625368,1.90178197858,"49.0057625368,1.90178197858"
3379,48.8470525545,2.31642435206,"48.8470525545,2.31642435206"
3380,48.8824652456,2.37015796174,"48.8824652456,2.37015796174"
3381,48.8821891367,2.7060141784,"48.8821891367,2.7060141784"
3382,48.8354953554,2.3588234891,"48.8354953554,2.3588234891"
3383,48.875111817,2.38941503204,"48.875111817,2.38941503204"
3384,48.8082965868,2.33435430694,"48.8082965868,2.33435430694"
3385,48.9195730741,2.34330593051,"48.9195730741,2.34330593051"
3386,48.8924395905,2.34465700413,"48.8924395905,2.34465700413"
3387,48.6930965921,1.85659206527,"48.6930965921,1.85659206527"
3388,48.8570599663,2.34771187993,"48.8570599663,2.34771187993"
3389,48.8437813048,2.3243970124,"48.8437813048,2.3243970124"
3390,49.0331827681,2.47803336649,"49.0331827681,2.47803336649"
3391,48.8776101874,2.37081139531,"48.8776101874,2.37081139531"
3392,48.8421022072,2.32127856274,"48.8421022072,2.32127856274"
3393,48.8231518558,2.57983725527,"48.8231518558,2.57983725527"
3394,48.8447947646,2.29395196364,"48.8447947646,2.29395196364"
3395,48.8914650003,2.34981545185,"48.8914650003,2.34981545185"
3396,48.8680644232,2.07671910268,"48.8680644232,2.07671910268"
3397,48.9163823099,2.2946851117,"48.9163823099,2.2946851117"
3398,48.8737095277,2.31460632162,"48.8737095277,2.31460632162"
3399,48.5102651762,2.67897398269,"48.5102651762,2.67897398269"
3400,48.8386316462,2.32249174982,"48.8386316462,2.32249174982"
3402,48.7059689848,2.21226237802,"48.7059689848,2.21226237802"
3403,48.8574779825,2.35157756299,"48.8574779825,2.35157756299"
3404,48.8796347607,2.32702220089,"48.8796347607,2.32702220089"
3405,49.1171321315,2.42010703417,"49.1171321315,2.42010703417"
3406,48.8638074378,2.34888065259,"48.8638074378,2.34888065259"
3407,48.84267682,2.31281277347,"48.84267682,2.31281277347"
3408,48.7081405836,2.23731436464,"48.7081405836,2.23731436464"
3409,48.8759910648,2.35788077193,"48.8759910648,2.35788077193"
3410,48.8428668307,2.35222472818,"48.8428668307,2.35222472818"
3411,49.1477195065,2.27782319062,"49.1477195065,2.27782319062"
3412,48.8761263529,2.35804750536,"48.8761263529,2.35804750536"
3413,48.8647276207,2.36849638711,"48.8647276207,2.36849638711"
3414,48.6763813253,2.3332494585,"48.6763813253,2.3332494585"
3415,48.8437354893,2.32435304116,"48.8437354893,2.32435304116"
3416,48.8704867033,2.33240740643,"48.8704867033,2.33240740643"
3417,48.6140152409,2.88825289679,"48.6140152409,2.88825289679"
3418,48.8525040906,2.26817674944,"48.8525040906,2.26817674944"
3419,48.8318256496,2.31412232347,"48.8318256496,2.31412232347"
3420,48.636351368,2.40779628752,"48.636351368,2.40779628752"
3421,48.8914168342,2.34973840702,"48.8914168342,2.34973840702"
3422,48.8552362528,2.36095648866,"48.8552362528,2.36095648866"
3423,48.6975056699,2.1810544377,"48.6975056699,2.1810544377"
3424,48.8452475655,2.2616234924,"48.8452475655,2.2616234924"
3425,48.846878238,2.32679278504,"48.846878238,2.32679278504"
3426,48.8319161843,1.94440175807,"48.8319161843,1.94440175807"
3427,48.8471310082,2.27276375332,"48.8471310082,2.27276375332"
3428,48.867309475,2.34751621328,"48.867309475,2.34751621328"
3429,48.8309595286,1.96002656025,"48.8309595286,1.96002656025"
3430,48.883804528,2.32724341195,"48.883804528,2.32724341195"
3431,48.8511923493,2.32648847397,"48.8511923493,2.32648847397"
3433,48.830927241,2.3561219388,"48.830927241,2.3561219388"
3434,48.893941388,2.34776550172,"48.893941388,2.34776550172"
3436,48.8646578796,2.36841002566,"48.8646578796,2.36841002566"
3437,48.8666826802,2.36154153207,"48.8666826802,2.36154153207"
3439,48.8296748438,2.23079959132,"48.8296748438,2.23079959132"
3440,48.8379612135,2.25712222985,"48.8379612135,2.25712222985"
3442,48.8611688655,2.36721086641,"48.8611688655,2.36721086641"
3443,48.8324490991,2.2880221411,"48.8324490991,2.2880221411"
3445,48.8456269667,2.3095314901,"48.8456269667,2.3095314901"
3446,48.8771105118,2.40672924554,"48.8771105118,2.40672924554"
3447,48.595563838,2.58394771106,"48.595563838,2.58394771106"
3448,48.8512376804,2.361985141,"48.8512376804,2.361985141"
3449,48.8659067396,2.33418954197,"48.8659067396,2.33418954197"
3450,48.676446657,2.35248140105,"48.676446657,2.35248140105"
3451,48.8754744567,2.3988675939,"48.8754744567,2.3988675939"
3452,48.8659809205,2.33433072438,"48.8659809205,2.33433072438"
3453,48.7813567204,2.29764767917,"48.7813567204,2.29764767917"
3454,48.8885036879,2.39211369776,"48.8885036879,2.39211369776"
3455,48.8738818542,2.3853162151,"48.8738818542,2.3853162151"
3456,48.1809368558,2.73624984291,"48.1809368558,2.73624984291"
3457,48.8598736244,2.37191398009,"48.8598736244,2.37191398009"
3458,48.8671587253,2.3639578365,"48.8671587253,2.3639578365"
3460,48.8484578485,2.32778212715,"48.8484578485,2.32778212715"
3461,48.8514417056,2.3144081215,"48.8514417056,2.3144081215"
3462,48.8875736186,2.17257944908,"48.8875736186,2.17257944908"
3463,48.8670267876,2.36424799375,"48.8670267876,2.36424799375"
3464,48.8640865748,2.38079798618,"48.8640865748,2.38079798618"
3465,48.7401954482,2.35163319953,"48.7401954482,2.35163319953"
3466,48.8673844729,2.36426495043,"48.8673844729,2.36426495043"
3467,48.8488163725,2.32125786291,"48.8488163725,2.32125786291"
3469,48.9365268526,2.35939826103,"48.9365268526,2.35939826103"
3470,48.9307570033,2.28417444828,"48.9307570033,2.28417444828"
3472,48.8721014421,2.40451494238,"48.8721014421,2.40451494238"
3473,48.7875627921,2.36780410698,"48.7875627921,2.36780410698"
3474,48.5291489659,3.25536814867,"48.5291489659,3.25536814867"
3475,48.8784252576,2.33759508282,"48.8784252576,2.33759508282"
3476,48.906567146,2.3659203194,"48.906567146,2.3659203194"
3477,48.6528114014,2.31273625106,"48.6528114014,2.31273625106"
3478,48.8395165854,2.30110751488,"48.8395165854,2.30110751488"
3479,48.8186764099,2.3197403133,"48.8186764099,2.3197403133"
3480,48.9635896849,2.28593071821,"48.9635896849,2.28593071821"
3481,48.8856611127,2.34254965326,"48.8856611127,2.34254965326"
3482,48.8974022229,2.34484774875,"48.8974022229,2.34484774875"
3484,48.8846809737,2.34266003734,"48.8846809737,2.34266003734"
3485,48.8701642009,2.35049797186,"48.8701642009,2.35049797186"
3486,48.8002093984,2.40271281854,"48.8002093984,2.40271281854"
3487,48.8607869635,2.32099819195,"48.8607869635,2.32099819195"
3488,48.895454673,2.4253268888,"48.895454673,2.4253268888"
3489,48.5151514532,2.59930426593,"48.5151514532,2.59930426593"
3490,48.8359308792,2.27816167128,"48.8359308792,2.27816167128"
3491,48.8469891061,2.31700523574,"48.8469891061,2.31700523574"
3493,48.8524794228,2.36932058493,"48.8524794228,2.36932058493"
3494,48.8546821569,2.3060974037,"48.8546821569,2.3060974037"
3495,49.0081140177,2.68025245597,"49.0081140177,2.68025245597"
3496,48.8403887481,2.37991127145,"48.8403887481,2.37991127145"
3497,48.8452047036,2.26644154308,"48.8452047036,2.26644154308"
3498,49.0067002768,1.91923711175,"49.0067002768,1.91923711175"
3499,48.842436797,2.365184812,"48.842436797,2.365184812"
3500,48.8912285932,2.40235214254,"48.8912285932,2.40235214254"
3501,48.8396455173,2.65513008664,"48.8396455173,2.65513008664"
3502,48.9149497564,2.40440908743,"48.9149497564,2.40440908743"
3503,48.8225837068,2.29846419197,"48.8225837068,2.29846419197"
3504,48.7394872073,2.75882454867,"48.7394872073,2.75882454867"
3505,48.8698082202,2.30747079345,"48.8698082202,2.30747079345"
3506,48.8444086721,2.39007511282,"48.8444086721,2.39007511282"
3508,48.8886312178,2.24793243532,"48.8886312178,2.24793243532"
3509,48.8814047322,2.36521878185,"48.8814047322,2.36521878185"
3510,48.8542689936,2.48916746095,"48.8542689936,2.48916746095"
3511,48.8716497691,2.29352429034,"48.8716497691,2.29352429034"
3512,48.8530167679,2.33550205309,"48.8530167679,2.33550205309"
3513,49.0794702331,2.35083083357,"49.0794702331,2.35083083357"
3514,48.9207859699,2.41059861373,"48.9207859699,2.41059861373"
3515,48.8646003734,2.40803103708,"48.8646003734,2.40803103708"
3516,48.8236532688,1.99286453652,"48.8236532688,1.99286453652"
3517,48.8812858119,2.36554431917,"48.8812858119,2.36554431917"
3518,48.8465154042,2.36587346941,"48.8465154042,2.36587346941"
3519,48.448384567,1.48087093272,"48.448384567,1.48087093272"
3520,48.8619369141,2.44131094125,"48.8619369141,2.44131094125"
3521,48.8717866021,2.33903054672,"48.8717866021,2.33903054672"
3522,48.8390812802,2.38302808115,"48.8390812802,2.38302808115"
3523,48.8775512518,2.28316224223,"48.8775512518,2.28316224223"
3524,48.8721523526,2.33911503927,"48.8721523526,2.33911503927"
3525,48.0070317015,2.74303831268,"48.0070317015,2.74303831268"
3526,48.8978210671,2.27980958669,"48.8978210671,2.27980958669"
3527,48.8610192599,2.37473343128,"48.8610192599,2.37473343128"
3528,49.1873335365,2.45952008111,"49.1873335365,2.45952008111"
3529,48.8331629295,2.40144805422,"48.8331629295,2.40144805422"
3530,48.827270836,2.36803264776,"48.827270836,2.36803264776"
3531,49.2825897349,1.81808238251,"49.2825897349,1.81808238251"
3532,48.8692241717,2.3546037907,"48.8692241717,2.3546037907"
3533,48.8630650202,2.28624317069,"48.8630650202,2.28624317069"
3534,49.202693603,1.92054770607,"49.202693603,1.92054770607"
3535,48.8347851581,2.40538321063,"48.8347851581,2.40538321063"
3536,48.8697985565,2.28533509469,"48.8697985565,2.28533509469"
3537,49.2008770791,2.83810847804,"49.2008770791,2.83810847804"
3538,48.8799957944,2.39894666246,"48.8799957944,2.39894666246"
3539,48.9302142123,2.28372255733,"48.9302142123,2.28372255733"
3540,49.1428841983,2.79445455011,"49.1428841983,2.79445455011"
3541,48.8046881209,2.3639531966,"48.8046881209,2.3639531966"
3542,48.8355222083,2.40665714714,"48.8355222083,2.40665714714"
3543,49.0961208107,2.74468620744,"49.0961208107,2.74468620744"
3544,48.9065332885,2.45000466303,"48.9065332885,2.45000466303"
3545,48.8976718195,2.32983033449,"48.8976718195,2.32983033449"
3547,48.92078597,2.41059861509,"48.92078597,2.41059861509"
3548,48.8980247465,2.34522829378,"48.8980247465,2.34522829378"
3549,48.874613927,2.29556736975,"48.874613927,2.29556736975"
3550,48.8197612676,2.36401546218,"48.8197612676,2.36401546218"
3551,48.829826379,2.29566198282,"48.829826379,2.29566198282"
3552,48.8735133896,2.32754308036,"48.8735133896,2.32754308036"
3553,48.863433742,2.40883246514,"48.863433742,2.40883246514"
3554,48.8343581655,2.2840072433,"48.8343581655,2.2840072433"
3555,48.8623647041,2.31390957779,"48.8623647041,2.31390957779"
3556,48.8529872779,2.41074113613,"48.8529872779,2.41074113613"
3557,48.8223099329,2.23132315987,"48.8223099329,2.23132315987"
3558,48.875764594,2.32425603265,"48.875764594,2.32425603265"
3559,48.8473938905,2.4096560564,"48.8473938905,2.4096560564"
3560,48.9072725871,2.51650989339,"48.9072725871,2.51650989339"
3561,48.8940482842,2.48034887033,"48.8940482842,2.48034887033"
3562,48.8106010945,2.30035747443,"48.8106010945,2.30035747443"
3563,48.926640202,2.51910376383,"48.926640202,2.51910376383"
3564,48.8298901578,2.2631785657,"48.8298901578,2.2631785657"
3565,48.9298164274,2.35729207088,"48.9298164274,2.35729207088"
3566,48.9219261433,2.51644353517,"48.9219261433,2.51644353517"
3567,48.9334498408,2.30708965353,"48.9334498408,2.30708965353"
3568,48.8425280268,2.36543338473,"48.8425280268,2.36543338473"
3569,48.8498504878,2.22123268327,"48.8498504878,2.22123268327"
3570,48.7416844931,2.35279538131,"48.7416844931,2.35279538131"
3571,48.8983921248,2.35837546934,"48.8983921248,2.35837546934"
3572,48.9069318321,2.43862449586,"48.9069318321,2.43862449586"
3573,48.9352661458,2.34786240776,"48.9352661458,2.34786240776"
3574,48.9131199228,2.33457181889,"48.9131199228,2.33457181889"
3575,48.8208733552,2.35093287806,"48.8208733552,2.35093287806"
3576,48.8010776114,2.17096740108,"48.8010776114,2.17096740108"
3577,48.9317348255,2.3782254904,"48.9317348255,2.3782254904"
3578,48.9593181442,2.34205380139,"48.9593181442,2.34205380139"
3579,49.0387620448,1.58153210234,"49.0387620448,1.58153210234"
3580,48.8259205461,2.31338008738,"48.8259205461,2.31338008738"
3581,48.9558768749,2.31152630869,"48.9558768749,2.31152630869"
3582,48.3416635419,2.37881544334,"48.3416635419,2.37881544334"
3583,48.9140932644,2.43127800347,"48.9140932644,2.43127800347"
3584,48.8675213572,2.40897893974,"48.8675213572,2.40897893974"
3586,48.9065365591,2.44399233455,"48.9065365591,2.44399233455"
3587,48.8255702286,2.38116559196,"48.8255702286,2.38116559196"
3588,48.8644617484,2.27212062164,"48.8644617484,2.27212062164"
3589,48.9078125468,2.45435282652,"48.9078125468,2.45435282652"
3590,48.8938802825,2.39773885065,"48.8938802825,2.39773885065"
3591,48.8298750437,2.37669589214,"48.8298750437,2.37669589214"
3592,48.9096663654,2.43748780358,"48.9096663654,2.43748780358"
3593,48.8987339907,2.38053703549,"48.8987339907,2.38053703549"
3594,48.8085020653,3.08034301057,"48.8085020653,3.08034301057"
3595,48.8930946286,2.48791098763,"48.8930946286,2.48791098763"
3596,48.9635179464,2.36025075865,"48.9635179464,2.36025075865"
3597,48.5645970265,2.17097626506,"48.5645970265,2.17097626506"
3598,48.9047032038,2.46997154361,"48.9047032038,2.46997154361"
3599,48.7399874304,2.3594678211,"48.7399874304,2.3594678211"
3600,48.699732433,2.50607815457,"48.699732433,2.50607815457"
3601,48.8215089174,2.33333983286,"48.8215089174,2.33333983286"
3602,48.7836872152,2.24697764916,"48.7836872152,2.24697764916"
3603,48.8365364329,2.70898174226,"48.8365364329,2.70898174226"
3604,48.8286719395,2.30085182613,"48.8286719395,2.30085182613"
3605,48.9527263299,2.34346127953,"48.9527263299,2.34346127953"
3606,48.9850047004,2.25747415863,"48.9850047004,2.25747415863"
3607,48.8682387849,2.22141060398,"48.8682387849,2.22141060398"
3608,48.9436300067,2.41147348701,"48.9436300067,2.41147348701"
3609,48.5455953478,3.28731284984,"48.5455953478,3.28731284984"
3610,48.9478076496,2.33918092342,"48.9478076496,2.33918092342"
3611,48.8896574347,2.30310461766,"48.8896574347,2.30310461766"
3612,48.8125717163,2.18825986001,"48.8125717163,2.18825986001"
3613,48.9554374261,2.30787256835,"48.9554374261,2.30787256835"
3614,48.9272506106,2.27433613239,"48.9272506106,2.27433613239"
3615,48.743373402,2.29639315754,"48.743373402,2.29639315754"
3616,48.9558430475,2.30222274181,"48.9558430475,2.30222274181"
3617,48.9066283258,2.52404852575,"48.9066283258,2.52404852575"
3619,48.933393832,2.30059339938,"48.933393832,2.30059339938"
3620,48.9045730665,2.55501426701,"48.9045730665,2.55501426701"
3621,48.8629018918,2.31391107854,"48.8629018918,2.31391107854"
3622,48.9232682542,2.21758979935,"48.9232682542,2.21758979935"
3623,48.7521059537,2.41694875561,"48.7521059537,2.41694875561"
3624,48.764776013,2.16394708588,"48.764776013,2.16394708588"
3625,48.9108025897,2.23398860143,"48.9108025897,2.23398860143"
3626,48.7469424026,2.41632089477,"48.7469424026,2.41632089477"
3628,48.8724040944,2.40857757742,"48.8724040944,2.40857757742"
3629,48.9127049753,2.43542099299,"48.9127049753,2.43542099299"
3630,48.8148843142,2.24091929487,"48.8148843142,2.24091929487"
3631,48.8437717867,2.41013203808,"48.8437717867,2.41013203808"
3632,48.9004173041,2.46546048136,"48.9004173041,2.46546048136"
3634,48.8319930862,2.39835010387,"48.8319930862,2.39835010387"
3635,48.8333653438,2.27671209053,"48.8333653438,2.27671209053"
3636,48.6233322411,2.45140909559,"48.6233322411,2.45140909559"
3637,48.8850167892,2.3967512888,"48.8850167892,2.3967512888"
3638,48.9027680256,2.23954203632,"48.9027680256,2.23954203632"
3639,48.7707219935,2.31020545188,"48.7707219935,2.31020545188"
3640,48.8986011722,2.36903694932,"48.8986011722,2.36903694932"
3641,48.9526378826,2.35797833108,"48.9526378826,2.35797833108"
3642,49.1325777015,2.28051536983,"49.1325777015,2.28051536983"
3643,48.955576348,2.35832285615,"48.955576348,2.35832285615"
3644,48.7849697633,2.22000951686,"48.7849697633,2.22000951686"
3646,48.8071698468,2.29409124432,"48.8071698468,2.29409124432"
3647,48.956671846,2.34310923573,"48.956671846,2.34310923573"
3648,48.9017458864,2.21511051038,"48.9017458864,2.21511051038"
3649,48.8042049383,2.2890572536,"48.8042049383,2.2890572536"
3650,48.9601628869,2.36584210766,"48.9601628869,2.36584210766"
3651,48.8882201628,2.31373245152,"48.8882201628,2.31373245152"
3652,48.7944688845,2.27265034466,"48.7944688845,2.27265034466"
3653,49.0134027057,2.54195169681,"49.0134027057,2.54195169681"
3654,48.5644858692,2.54265182272,"48.5644858692,2.54265182272"
3655,48.9320518227,2.35270198439,"48.9320518227,2.35270198439"
3656,48.8946076284,2.06993796545,"48.8946076284,2.06993796545"
3657,48.9085270178,2.53228744219,"48.9085270178,2.53228744219"
3659,48.9078684796,2.54638039943,"48.9078684796,2.54638039943"
3661,48.9047388447,2.54792137401,"48.9047388447,2.54792137401"
3662,48.8677920986,2.05076784532,"48.8677920986,2.05076784532"
3663,48.897923573,2.56171430404,"48.897923573,2.56171430404"
3664,48.5104473928,1.55777636925,"48.5104473928,1.55777636925"
3665,48.798822653,2.38151097174,"48.798822653,2.38151097174"
3666,49.0910096787,1.47870360947,"49.0910096787,1.47870360947"
3667,48.7928915693,2.38620665464,"48.7928915693,2.38620665464"
3668,48.9919382203,3.36492712887,"48.9919382203,3.36492712887"
3669,48.7786696974,2.39635790304,"48.7786696974,2.39635790304"
3670,48.959128021,2.32927569976,"48.959128021,2.32927569976"
3671,48.7729881436,2.39935961861,"48.7729881436,2.39935961861"
3672,48.8539426071,2.28933453277,"48.8539426071,2.28933453277"
3673,48.7684423589,2.40286032219,"48.7684423589,2.40286032219"
3674,48.8669831104,2.29005883493,"48.8669831104,2.29005883493"
3675,48.7545454439,2.41190023095,"48.7545454439,2.41190023095"
3676,48.8808212614,2.37414715384,"48.8808212614,2.37414715384"
3677,48.9299710262,2.38475886144,"48.9299710262,2.38475886144"
3678,48.8563773572,2.39456194456,"48.8563773572,2.39456194456"
3679,48.9191790277,2.41383718232,"48.9191790277,2.41383718232"
3680,48.8534394276,2.36951356952,"48.8534394276,2.36951356952"
3681,48.9375098964,2.35040001854,"48.9375098964,2.35040001854"
3682,48.8792141342,2.30352872537,"48.8792141342,2.30352872537"
3683,48.9357480421,2.33910838701,"48.9357480421,2.33910838701"
3684,48.779905317,2.45936839626,"48.779905317,2.45936839626"
3685,48.7867161822,2.25450215204,"48.7867161822,2.25450215204"
3686,48.8819319987,2.39344545649,"48.8819319987,2.39344545649"
3687,48.7835009757,2.23098355894,"48.7835009757,2.23098355894"
3688,48.8395496456,2.39570328944,"48.8395496456,2.39570328944"
3689,48.9455555392,2.34731292517,"48.9455555392,2.34731292517"
3690,48.89325759,2.41331313951,"48.89325759,2.41331313951"
3691,49.008978461,2.54483189792,"49.008978461,2.54483189792"
3692,48.8758906819,2.34412603046,"48.8758906819,2.34412603046"
3693,49.01004496,2.57064006889,"49.01004496,2.57064006889"
3694,48.8404866526,2.35173948717,"48.8404866526,2.35173948717"
3695,48.8577088197,2.34794431111,"48.8577088197,2.34794431111"
3696,48.8948364684,2.38252234342,"48.8948364684,2.38252234342"
3697,48.8699575127,2.37109483973,"48.8699575127,2.37109483973"
3698,48.8928288534,2.3274284585,"48.8928288534,2.3274284585"
3699,48.8762727035,2.35805790434,"48.8762727035,2.35805790434"
3700,48.8423274377,2.32098483563,"48.8423274377,2.32098483563"
3701,48.8461511231,2.3549179837,"48.8461511231,2.3549179837"
3702,48.8153075312,2.29707779833,"48.8153075312,2.29707779833"
3703,48.8527251193,2.40608916188,"48.8527251193,2.40608916188"
3704,48.8478956502,2.26408203075,"48.8478956502,2.26408203075"
3705,48.8450581723,2.26174512496,"48.8450581723,2.26174512496"
3706,48.8737699887,2.31445603619,"48.8737699887,2.31445603619"
3707,48.8804494561,2.30945116799,"48.8804494561,2.30945116799"
3708,48.8577254129,2.31056596095,"48.8577254129,2.31056596095"
3709,48.8748743434,2.34019988439,"48.8748743434,2.34019988439"
3710,48.8512711264,2.37611877334,"48.8512711264,2.37611877334"
3711,48.8608062913,2.34110859163,"48.8608062913,2.34110859163"
3712,48.9119648979,2.33392489048,"48.9119648979,2.33392489048"
3713,48.879761254,2.41647964367,"48.879761254,2.41647964367"
3714,48.8110991977,2.38355147965,"48.8110991977,2.38355147965"
