,Min,nb_gare_1kms,nb_gare_3kms,nb_gare_5kms,nb_gare_10kms,nb_gare_20kms
0,2.062214683424237,0,2,4,9,24
1,1.2350742051856622,0,1,5,13,44
2,13.95168458149758,0,0,0,0,5
3,2.8133014785738024,0,1,1,3,6
4,1.602085660267509,0,4,8,22,51
5,0.192947486246292,2,6,20,90,634
6,0.3372473840898517,2,54,191,599,998
7,4.18268470510228,0,0,2,7,10
8,11.9284639802563,0,0,0,0,6
9,11.76674863189827,0,0,0,0,2
10,0.879523103835945,1,2,3,8,20
11,0.4190575631316363,4,14,24,65,232
12,2.660570510215027,0,1,2,3,13
13,1.7549001563379003,0,1,1,3,5
14,0.36148482573644,15,120,274,618,1006
15,0.3364611086323177,12,113,283,644,995
16,1.578069528254141,0,3,3,10,20
17,4.408704344438379,0,0,2,3,5
18,0.9945528707963892,2,11,41,271,891
19,0.2411685783608076,1,1,3,7,12
20,1.8068337726449335,0,1,2,3,5
21,0.3895755143714791,1,1,2,3,5
22,2.803707251380092,0,2,4,25,202
23,0.7978239587502585,1,1,3,6,25
24,16.53310398310864,0,0,0,0,4
25,0.0656764331277645,1,2,3,6,12
26,1.445704298787361,0,2,2,12,49
27,8.885890975801155,0,0,0,1,10
28,20.295738470638085,0,0,0,0,0
29,0.7806653895324663,2,2,2,5,13
30,3.746243693677292,0,0,1,1,6
31,2.4696027152745303,0,1,1,1,2
32,2.175798743865751,0,2,2,4,14
33,1.167961659938616,0,3,9,17,29
34,11.613151840688298,0,0,0,0,4
35,0.5379961254221486,4,32,67,458,973
36,226.0350724744985,0,0,0,0,0
37,4.433034714978174,0,0,1,4,10
38,1.464018042219588,0,5,21,98,712
39,3.5502642570227474,0,0,1,11,19
40,2.038419705204312,0,1,1,4,13
41,0.6971330070234439,1,1,1,4,9
42,1.0245081451307192,0,3,8,16,29
43,13.42325802096041,0,0,0,0,2
44,7.421537817808053,0,0,0,3,9
45,1.6465509253475996,0,17,40,101,691
46,1.354570945530301,0,18,38,98,693
47,0.8822414760993655,1,1,2,2,12
48,2.06319287464825,0,2,4,12,25
49,1.3884301219274926,0,4,24,130,782
50,0.5443769103782748,2,10,20,57,202
51,6.043535006812205,0,0,0,1,4
52,13.979684404181077,0,0,0,0,2
53,4.444980019232748,0,0,2,4,8
54,0.874180652707104,2,12,45,264,912
55,2.511820843753418,0,1,2,5,13
56,0.2174516945158853,8,91,232,617,989
57,0.8383679293257522,1,1,1,3,5
58,0.0750436604957524,12,87,238,615,994
59,0.8796169447468687,1,1,1,3,5
60,1.749425465637556,0,6,20,95,611
61,0.3511694457430567,1,3,7,12,24
62,1.53123514015917,0,1,1,1,3
63,2.474853872447402,0,3,6,26,161
64,18.81790351484849,0,0,0,0,3
65,0.93664568248977,1,1,1,3,11
66,13.807328350311426,0,0,0,0,5
67,0.5898470508258272,1,1,2,4,8
68,1.5371517904519227,0,13,43,197,859
69,1.9063199460981224,0,2,4,12,26
70,19.544652961850502,0,0,0,0,2
71,0.8798201116073466,2,26,64,400,959
72,2.148532132108268,0,3,4,24,54
73,3.532961624100475,0,0,3,8,19
74,17.09559158236622,0,0,0,0,3
75,35.08355496618444,0,0,0,0,0
76,1.0412056533307077,0,1,4,13,26
77,0.2574338108204275,5,65,160,567,983
78,12.798702176354496,0,0,0,0,1
79,1.3013866213810592,0,24,58,373,950
80,0.1269894278852251,11,98,298,621,1005
81,1.3962932621416295,0,1,1,5,10
82,33.38907175782275,0,0,0,0,0
83,1.7674865594315772,0,1,1,1,1
84,0.1753647607711765,4,23,95,462,974
85,0.3972101915749287,6,63,187,583,972
86,0.3358992577682577,2,6,8,29,229
87,0.1200453673014452,25,196,394,665,1005
88,0.0331752170697652,12,118,262,623,1004
89,5.699958179568059,0,0,0,11,21
90,2.117730655596618,0,1,1,1,2
91,3.060670179752377,0,0,1,5,12
92,8.508436736765272,0,0,0,2,4
93,1.6873536233219588,0,3,8,17,29
94,0.5562572067319657,1,7,18,91,744
95,5.353505039634707,0,0,0,2,14
96,0.6804077724133138,1,1,2,6,13
97,0.3541584917825116,1,1,1,2,5
98,4.931617978492989,0,0,1,2,8
99,6.424556705054807,0,0,0,3,9
100,1.4004342298410193,0,2,2,6,18
101,0.3542693545362136,1,2,2,4,15
102,5.738827214217947,0,0,0,1,8
103,1.0205702713078808,0,8,16,164,861
104,0.6396938099493888,2,9,37,345,919
105,15.615470446024132,0,0,0,0,4
106,0.2519211794928971,2,2,2,8,29
107,0.9433261417593056,1,11,31,278,904
108,1.0300305367481315,0,2,2,8,18
109,2.362119341056603,0,1,3,8,25
110,3.48835805942228,0,0,3,4,8
111,0.4117550227709625,4,12,20,55,194
112,19.0981220765694,0,0,0,0,2
113,0.2083604839795572,7,33,114,495,982
114,0.1148175464590982,1,4,21,176,884
115,0.9931068917737796,1,2,3,5,9
116,35.41428426656304,0,0,0,0,0
117,1.661480521215345,0,2,2,2,4
118,12.049942341147574,0,0,0,0,1
119,15.864123328306375,0,0,0,0,2
120,0.108310222678128,1,1,1,3,15
121,1.3092733003373835,0,1,2,3,3
122,0.95452042095657,1,1,2,4,8
123,12.10619115887163,0,0,0,0,3
124,19.436437770443945,0,0,0,0,1
125,9.796429757574428,0,0,0,1,6
126,1.2053338540986092,0,3,4,8,23
127,2.287974627530782,0,2,7,22,168
128,1.489448536121637,0,2,2,3,14
129,7.983958302855579,0,0,0,2,12
130,0.1431553474268301,6,79,224,613,1005
131,0.2154314910724085,14,95,245,664,1002
132,10.340253196661834,0,0,0,0,3
133,5.276351602983724,0,0,0,3,8
134,6.134453920348823,0,0,0,8,18
135,1.4892363291658242,0,9,24,202,867
136,4.228365135230094,0,0,2,2,7
137,1.5659183741277225,0,1,1,3,8
138,2.6885002322368576,0,1,2,6,11
139,1.108290845367502,0,1,1,1,3
140,1.087580301321874,0,1,1,1,4
141,2.1508634320634576,0,1,2,5,9
142,0.6928822515108992,1,6,20,151,831
143,6.73409590669864,0,0,0,2,6
144,0.2044611250503094,23,190,376,655,1010
145,2.1835000611924795,0,1,7,19,33
146,10.957125575674358,0,0,0,0,4
147,0.8718612891308258,1,1,1,2,4
148,15.751721810912514,0,0,0,0,5
149,0.9788239855823264,1,1,1,3,6
150,0.8734035481242333,1,1,2,5,12
151,3.823883476380992,0,0,1,1,7
152,2.895933462629221,0,1,7,20,50
153,5.962105432860732,0,0,0,3,9
154,1.1871458869122726,0,1,3,8,17
155,12.618675617136198,0,0,0,0,7
156,0.8459572549645679,1,1,1,1,3
157,5.612652044107315,0,0,0,1,5
158,6.556720188530349,0,0,0,4,8
159,7.348608127891726,0,0,0,1,10
160,20.352145454753423,0,0,0,0,0
161,6.052712302113559,0,0,0,4,10
162,1.2587375979906374,0,1,2,4,10
163,0.923392792143699,1,1,1,4,14
164,2.4700015352591635,0,1,2,6,10
165,1.847353134900097,0,2,4,9,19
166,1.7278953386859786,0,4,5,8,16
167,1.144481561050702,0,2,4,10,19
168,2.950023459469836,0,1,2,5,12
169,0.1720234691111035,9,116,274,602,1002
170,0.4286952227551244,1,1,1,3,8
171,1.232064912935768,0,2,4,10,21
172,2.616376335334877,0,1,1,1,9
173,0.305673875131013,5,52,159,599,962
174,2.9289183210537733,0,1,2,6,25
175,0.222226247731878,24,160,319,676,1004
176,0.507252050683558,2,2,4,8,16
177,5.777060864680211,0,0,0,1,3
178,2.1279539286476314,0,2,12,46,154
179,4.826500435540156,0,0,1,3,10
180,10.408344042179062,0,0,0,0,6
181,0.3940980780331751,2,8,40,188,861
182,2.340458730115877,0,6,36,219,840
183,0.6259719638950697,1,1,2,5,13
184,0.4387777037982325,1,1,1,2,6
185,0.7515930849333655,1,1,2,4,8
186,5.626850736617371,0,0,0,2,7
187,0.8279636461643755,2,3,5,9,16
188,1.1084209430414411,0,2,5,16,40
189,0.9877967335832452,1,3,5,11,21
190,0.0993823486384608,24,183,362,653,1002
191,0.8393481224964154,1,1,1,5,13
192,6.020902555796385,0,0,0,2,9
193,17.467909946498583,0,0,0,0,1
194,8.716411204053102,0,0,0,2,7
195,0.516160569047311,1,3,5,8,21
196,4.988505952463059,0,0,1,6,17
197,1.4050069518857191,0,4,10,99,776
198,1.4638552609787252,0,1,2,7,19
199,0.2634961437784246,16,167,357,648,1014
200,16.30475078722525,0,0,0,0,6
201,0.0569907313572375,1,1,2,3,4
202,1.3836599380801735,0,1,2,6,15
203,1.6901325707505344,0,1,1,1,3
204,1.0282135077488348,0,1,1,2,3
205,3.599140784890697,0,0,1,1,6
206,4.66518476084977,0,0,1,2,5
207,1.2591781593341738,0,1,2,6,16
208,19.67052827490672,0,0,0,0,1
209,1.654740450986343,0,1,5,23,51
210,10.897318906604932,0,0,0,0,5
211,0.9701465680858016,1,1,1,1,2
212,0.4712520299717598,2,4,6,24,84
213,0.0517309325507109,4,21,60,204,884
214,0.2184709839197753,16,152,335,624,1000
215,1.0029710314779592,0,12,27,224,879
216,4.106241897433173,0,0,1,2,5
217,1.835682829053172,0,1,17,95,697
218,0.2468806158464414,1,3,6,11,20
219,13.551596441394862,0,0,0,0,2
220,6.7574330716340985,0,0,0,1,3
221,3.0271767112927197,0,0,1,2,5
222,0.5872178249773512,3,34,117,532,992
223,4.78997319889734,0,0,1,5,17
224,1.9289596005208107,0,1,1,2,9
225,1.454335090668236,0,2,5,13,50
226,0.2454312607659227,1,2,4,6,10
227,1.9993230356507048,0,1,1,2,5
228,0.706746301169193,1,2,3,4,10
229,3.785635129412601,0,0,1,2,10
230,0.8995649975386658,1,3,8,17,29
231,3.554307347695316,0,0,1,2,5
232,0.4978438791105018,1,1,2,4,8
233,7.555570399234415,0,0,0,2,18
234,5.95504871670011,0,0,0,1,3
235,1.5947892303634068,0,19,42,344,944
236,0.8908999038222368,1,1,2,3,18
237,0.5845556813994325,1,2,8,16,29
238,0.5338711712195048,1,1,1,1,5
239,10.652979573960096,0,0,0,0,5
240,1.8830886576018453,0,1,1,2,4
241,0.6940959971233724,1,4,5,9,29
242,0.4761613438772637,7,66,137,543,976
243,0.7377939612424116,1,2,3,8,13
244,3.490601394766892,0,0,1,2,7
245,20.444354932781746,0,0,0,0,0
246,1.2933746819867993,0,1,1,2,9
247,26.1866669223684,0,0,0,0,0
248,1.0180924166273648,0,2,2,5,13
249,2.661815798164008,0,1,1,1,4
250,0.4896857020511551,1,2,3,8,20
251,25.71392322756405,0,0,0,0,0
252,0.3040973930920341,11,83,243,622,995
253,2.9755266304660686,0,1,2,7,12
254,0.4625629905082827,1,1,1,2,4
255,9.80281078646724,0,0,0,1,4
256,8.137239191732037,0,0,0,1,5
257,1.1187537882681402,0,1,3,5,9
258,5.297020110566264,0,0,0,3,5
259,2.491062544809779,0,2,6,16,28
260,11.36761401924386,0,0,0,0,14
261,0.2529166205770205,13,90,260,626,1004
262,0.9215050700379364,4,7,22,97,478
263,26.872012174869397,0,0,0,0,0
264,0.3679953822598465,4,26,60,212,864
265,2.390329524986173,0,1,1,3,5
266,8.521426266169714,0,0,0,1,2
267,2.756173916252144,0,1,1,5,11
268,3.7834625775541335,0,0,1,2,3
269,2.0935380576611893,0,2,4,14,28
270,0.4564274527183172,1,1,2,4,8
271,7.337358734809924,0,0,0,4,22
272,3.742403739760624,0,0,1,3,7
273,1.645703190436328,0,2,4,10,27
274,1.1601729683396345,0,1,5,12,25
275,4.585044092285898,0,0,2,10,29
276,1.1588342429870522,0,2,2,6,12
277,4.554237578773893,0,0,1,1,5
278,1.234357458838255,0,1,2,3,12
279,3.855054811000282,0,0,2,5,14
280,1.3666179107392011,0,4,7,30,81
281,0.8263062919681547,1,1,1,2,4
282,6.012971488496322,0,0,0,6,35
283,4.955374035002623,0,0,1,1,6
284,2.3912900535474435,0,1,2,6,15
285,1.9062254236066156,0,4,12,44,196
286,1.0080213929160975,0,1,1,1,2
287,8.840396900990765,0,0,0,1,3
288,12.025379868652989,0,0,0,0,3
289,226.250491091274,0,0,0,0,0
290,10.569971040819976,0,0,0,0,2
291,19.20682024312849,0,0,0,0,2
292,0.6382174106121192,7,66,203,586,996
293,2.9540358385820795,0,1,1,3,10
294,0.3201736085820758,2,52,174,573,998
295,0.1224083689068702,11,151,322,636,1007
296,0.4261382355979313,2,23,118,474,968
297,0.6625557415033827,1,4,6,13,29
298,0.6802773838077849,1,2,4,8,21
299,23.15648744142178,0,0,0,0,0
300,2.475935371895578,0,1,1,2,8
301,4.033773965199687,0,0,2,8,29
302,0.3204524033953833,7,71,234,611,998
303,1.1864805475582427,0,3,7,16,29
304,1.4647533508179316,0,4,5,8,16
305,0.8615462575984435,2,6,8,11,29
306,2.854102721445944,0,1,2,11,19
307,13.758796001278258,0,0,0,0,2
308,0.3840782607283972,3,30,98,498,980
309,8.69527542942415,0,0,0,2,7
310,9.5844944566063,0,0,0,1,10
311,2.671026133276612,0,1,1,3,8
312,36.25134789776245,0,0,0,0,0
313,0.2086152736359854,17,150,310,675,1004
314,9.9202979146174,0,0,0,1,1
315,16.02990800310893,0,0,0,0,5
316,9.407415209915133,0,0,0,2,9
317,14.104121024959934,0,0,0,0,2
318,0.2067889016283611,23,154,313,673,1005
319,5.173077345828761,0,0,0,4,10
320,1.5520116723199588,0,1,1,1,7
321,4.369140388298271,0,0,3,9,15
322,8.001120733878377,0,0,0,1,5
323,3.1023718103904705,0,0,2,8,23
324,1.85101558685112,0,2,2,4,10
325,12.752438695964823,0,0,0,0,4
326,1.2206408700470674,0,2,4,8,26
327,0.3147866422289614,4,55,181,574,973
328,2.941587218465191,0,1,1,4,7
329,1.0351111228403709,0,1,1,1,4
330,0.4105339735834866,1,1,1,1,3
331,6.116147231591007,0,0,0,7,19
332,0.3547764487233158,1,1,1,2,6
333,0.3200960896815084,1,1,2,3,3
334,1.2211369556451592,0,2,12,26,91
335,2.8070811034517984,0,1,3,5,16
336,2.469424684112349,0,2,2,7,24
337,3.466307551460648,0,0,2,5,13
338,2.271241164571195,0,1,1,2,7
339,4.072488228369826,0,0,1,3,3
340,9.766425815870477,0,0,0,1,3
341,33.742563728303345,0,0,0,0,0
342,1.3244546731295403,0,2,2,6,18
343,0.8463612294461057,1,1,2,2,3
344,0.4780549708287075,1,1,1,2,5
345,23.252540688185363,0,0,0,0,0
346,0.444136328594925,4,18,99,461,973
347,0.4880970240339843,1,1,1,3,5
348,3.581171193295548,0,0,1,1,6
349,0.6790328970469112,1,3,5,7,21
350,1.9710294097682424,0,3,5,16,71
351,1.0545148883328517,0,1,1,4,9
352,25.458312037989703,0,0,0,0,0
353,1.6361151540855388,0,1,2,3,8
354,0.3800207799713546,2,30,126,532,954
355,1.5391158824372535,0,2,4,9,19
356,1.0422767710742544,0,1,1,2,4
357,1.138229961506008,0,1,1,4,5
358,2.471987268406859,0,1,2,8,31
359,9.643746177659532,0,0,0,1,1
360,0.7751823505073234,1,2,2,5,11
361,1.1848618838029044,0,1,2,4,8
362,0.2941736582790279,1,1,2,4,6
363,1.4624869088927814,0,1,2,6,17
364,0.7899152691490287,1,1,2,4,8
365,1.175887915976341,0,1,3,5,13
366,4.83932204499765,0,0,2,6,14
367,17.849440963832464,0,0,0,0,2
368,1.3857924955211218,0,1,3,6,16
369,0.535507659761334,1,8,36,297,924
370,0.8388580298064171,1,1,1,2,5
371,0.8249812918145558,1,1,1,3,5
372,0.2062741952861458,1,1,2,3,3
373,2.763854040973508,0,1,2,4,10
374,0.3023492700784963,1,1,2,4,9
375,3.142754263888952,0,0,3,9,28
376,23.7347525241176,0,0,0,0,0
377,0.3394444634445441,12,153,315,632,993
378,0.2509307988851206,1,1,2,2,5
379,20.58388471717716,0,0,0,0,0
380,0.7541101762931817,1,2,2,4,13
381,1.8022895416339584,0,1,1,2,10
382,16.11161768882336,0,0,0,0,1
383,2.112716221489552,0,1,1,1,5
384,0.6595151232963063,1,2,4,8,21
385,1.5464457125598572,0,21,78,431,936
386,0.6603395661654209,1,1,1,3,7
387,0.0978119566419065,7,29,57,153,823
388,0.4407884306189836,3,65,216,642,1008
389,1.0607025683008318,0,3,3,4,11
390,0.8254965130039579,1,3,5,11,21
391,1.2591105641125673,0,1,3,5,9
392,1.097905985813623,0,1,5,11,20
393,10.424819965066227,0,0,0,0,3
394,6.257439917232495,0,0,0,1,3
395,0.734279087829734,1,1,2,4,22
396,4.811081372940194,0,0,2,14,51
397,3.9313609562423184,0,0,1,2,8
398,0.9722560794094606,1,2,3,6,9
399,21.53961062779714,0,0,0,0,0
400,0.2635805607480753,1,1,2,4,9
401,181.135200538834,0,0,0,0,0
402,1.751940916414298,0,2,2,6,17
403,8.841677427702331,0,0,0,3,8
404,0.7065845025922025,2,4,6,8,9
405,0.2606290014627305,1,1,2,3,12
406,1.3096610863026474,0,1,4,12,26
407,0.8582194525169405,1,2,3,9,23
408,1.6978841797203177,0,1,1,3,6
409,0.8799860841193456,1,2,3,12,30
410,1.2482381863990586,0,29,87,421,920
411,18.93503978855432,0,0,0,0,1
412,1.1220709906420976,0,26,63,321,899
413,0.5074187517436131,7,72,206,608,1008
414,1.2984314034421869,0,2,5,8,26
415,8.4769237597337,0,0,0,2,3
416,19.40329051559864,0,0,0,0,2
417,0.4363828458666886,13,123,278,622,1011
418,1.5128345401132697,0,2,6,13,25
419,1.1764387734716453,0,1,1,2,10
420,3.985004801489813,0,0,1,3,11
421,1.239466931198043,0,3,8,25,55
422,0.8009563761260564,1,1,1,3,7
423,1.351470267173192,0,1,2,2,6
424,16.721605520008683,0,0,0,0,2
425,0.4721537196053497,2,4,4,7,13
426,1.2241678415457182,0,2,4,11,27
427,0.3092888654959477,21,92,227,606,987
428,0.9998017345435788,1,3,8,16,28
429,0.6816615426369746,1,1,2,4,10
430,1.857158721307805,0,6,6,26,144
431,1.3968531579064831,0,1,1,3,11
432,0.7828545768167066,1,1,1,1,6
433,2.492711424909268,0,1,1,1,4
434,13.934536016894016,0,0,0,0,2
435,28.171448610961978,0,0,0,0,0
436,13.8619113717744,0,0,0,0,10
437,5.5366385817599575,0,0,0,8,27
438,1.3687212076389652,0,1,2,6,15
439,0.6309049327901196,1,1,2,2,12
440,1.4597592583790333,0,11,27,157,812
441,0.7263664947700763,2,2,2,6,13
442,0.103146252778917,25,181,380,664,1000
443,5.457921157123568,0,0,0,4,7
444,1.6145174455196225,0,2,4,15,48
445,30.249764997913683,0,0,0,0,0
446,29.79274059189536,0,0,0,0,0
447,0.7336155991447457,4,35,123,551,997
448,12.419703612930698,0,0,0,0,5
449,16.039416458957383,0,0,0,0,2
450,3.860508598505928,0,0,2,7,19
451,19.65829445713923,0,0,0,0,1
452,3.520313798419697,0,0,1,4,6
453,8.564293782496922,0,0,0,1,4
454,5.592680045783653,0,0,0,2,5
455,14.837758768090698,0,0,0,0,2
456,15.012884006974224,0,0,0,0,2
457,8.809955705458544,0,0,0,1,2
458,0.4505256804287471,1,1,2,4,10
459,3.0227702132350203,0,0,1,4,15
460,5.989844136497211,0,0,0,2,7
461,2.68177753981188,0,1,1,1,1
462,13.983489855816648,0,0,0,0,4
463,8.633832258658423,0,0,0,3,11
464,1.351409665882501,0,1,3,10,21
465,0.2797551916331769,1,1,1,2,3
466,3.0047929543076948,0,0,1,1,7
467,0.1971972523956188,8,109,261,615,1003
468,1.0564653921026077,0,1,1,2,6
469,23.670837836326665,0,0,0,0,0
470,0.5849351914652299,1,1,2,4,18
471,17.177604701357026,0,0,0,0,4
472,10.200697817292983,0,0,0,0,4
473,5.41728317098828,0,0,0,1,3
474,13.608621732638328,0,0,0,0,4
475,1.535023064098158,0,1,1,2,4
476,0.3435935656906452,10,81,230,615,1002
477,1.3675752658133404,0,2,5,8,12
478,0.5416264892182867,1,1,3,5,9
479,0.1821557410019809,4,16,34,103,702
480,2.520153979055612,0,2,3,6,17
481,1.0473794302512298,0,1,2,6,16
482,1.397897334377895,0,2,6,12,22
483,3.5000772696035574,0,0,2,4,9
484,0.1854583223781978,12,135,301,667,1005
485,42.25883354688544,0,0,0,0,0
486,2.1959023539591063,0,1,2,3,3
487,1.0940168452021355,0,1,3,8,23
488,2.826327282782165,0,2,7,17,123
489,8.021505739958602,0,0,0,1,3
490,1.3332406015780491,0,3,8,17,29
491,17.842255807355425,0,0,0,0,2
492,2.8990798897069068,0,1,3,7,11
493,0.3209415289365465,5,69,199,585,981
494,0.5692399462122487,1,1,2,4,8
495,27.18792939450265,0,0,0,0,0
496,1.346060867499001,0,2,3,21,51
497,0.7237916408574403,2,9,29,77,329
498,15.554643073501856,0,0,0,0,5
499,16.600945686681825,0,0,0,0,3
500,0.6040988510071063,1,1,2,6,13
501,0.6772223708811117,1,2,3,8,31
502,9.09602084322914,0,0,0,1,10
503,1.7023863264668315,0,1,2,6,15
504,1.2838044783776634,0,1,1,2,4
505,3.5468951114344978,0,0,1,4,9
506,1.6606996568597154,0,1,2,6,17
507,22.690048081069733,0,0,0,0,0
508,1.0086472564746407,0,4,6,8,36
509,0.1684347564514328,11,107,248,619,986
510,0.8411055267131162,1,3,8,17,29
511,1.796335723008678,0,3,6,16,28
512,1.9848724352974048,0,1,2,3,14
513,0.8298898162681173,1,2,3,5,7
514,1.1101876361003238,0,1,2,3,4
515,0.1904543381788286,16,152,310,673,1002
516,0.2237618062784566,30,192,386,664,1003
517,13.735449011708225,0,0,0,0,15
518,8.549220601080675,0,0,0,1,5
519,1.967636853364458,0,2,3,12,26
520,18.15617647840182,0,0,0,0,1
521,14.586020650101888,0,0,0,0,4
522,1.3615070279112251,0,1,1,2,8
523,5.466669091030015,0,0,0,2,5
524,6.291555863197606,0,0,0,1,3
525,0.2127029035221225,17,127,284,674,1007
526,0.3483439307943682,1,1,1,3,13
527,1.5893928457160662,0,2,5,8,12
528,1.7364709832161485,0,4,9,18,29
529,226.8747333927937,0,0,0,0,0
530,1.6276716920791785,0,1,1,1,3
531,1.091258104900046,0,3,5,10,22
532,0.7238398211682328,1,1,1,4,13
533,1.7295088599027462,0,1,2,5,11
534,0.972649420089588,1,1,1,1,2
535,14.88602864161096,0,0,0,0,2
536,22.44313498019473,0,0,0,0,0
537,8.052432962878308,0,0,0,2,20
538,0.2969919618129362,15,118,269,619,994
539,0.8472358682624817,1,2,2,4,13
540,2.229722830596537,0,1,2,6,15
541,18.990669531641934,0,0,0,0,1
542,3.171365666040228,0,0,8,17,48
543,0.1918120057819608,1,2,2,5,10
544,7.3970534003522195,0,0,0,1,1
545,2.172463244072935,0,1,1,3,6
546,4.765757123880807,0,0,1,3,8
547,1.9882713801865437,0,1,1,2,5
548,1.9057208597032156,0,12,43,313,936
549,0.33366843056914,14,121,295,650,997
550,3.5548242102875776,0,0,2,5,10
551,0.1822687591899324,1,1,1,2,11
552,0.3462142103162701,2,2,2,12,82
553,15.670630133296182,0,0,0,0,3
554,0.1298813734828215,1,1,1,2,2
555,1.166283927224552,0,1,1,2,10
556,8.08268852372444,0,0,0,6,49
557,1.257574613787564,0,1,2,7,15
558,0.5954666549681549,1,1,1,2,3
559,12.59683677677329,0,0,0,0,3
560,0.2197988856964039,27,182,368,672,999
561,1.3289419890812684,0,1,4,13,26
562,1.2929499190573384,0,6,12,28,91
563,0.9152146842115374,1,3,5,12,23
564,3.722084370281434,0,0,3,4,9
565,2.4931689682774687,0,1,2,7,23
566,13.821313574826034,0,0,0,0,3
567,1.3684477176252938,0,3,4,10,20
568,0.4899486537340385,1,2,5,13,26
569,0.3639201784444005,1,1,1,2,4
570,5.009828586188065,0,0,0,2,14
571,1.878851647040404,0,1,2,3,12
572,9.570952499807142,0,0,0,7,64
573,1.1493130927981,0,3,9,17,29
574,5.784962059899404,0,0,0,2,5
575,11.596092342197911,0,0,0,0,4
576,1.5911734802460753,0,13,43,210,907
577,1.846998340635402,0,1,2,6,13
578,0.0058026794926162,15,140,290,667,996
579,0.866753476370537,1,2,4,9,18
580,0.8245531103400829,1,3,5,11,20
581,0.0723492791321479,2,2,4,8,55
582,0.362873916696314,7,24,68,363,914
583,1.218680892056897,0,4,6,22,66
584,1.0670001398521944,0,1,2,6,11
585,284.0359839236869,0,0,0,0,0
586,1.4083916218223924,0,1,3,7,16
587,0.9294808819473118,1,1,1,1,2
588,1.260460128204773,0,1,1,3,5
589,3.6147822087757424,0,0,1,2,5
590,2.833436043550881,0,3,10,53,191
591,0.2094186958765186,1,1,1,2,5
592,1.0092313183958193,0,2,2,5,15
593,5.397546870739914,0,0,0,3,8
594,0.1962362315857916,12,82,237,620,998
595,0.6767654946032734,2,2,16,51,378
596,16.38653427688279,0,0,0,0,4
597,0.8792685669004008,1,1,1,1,1
598,6.358620823483755,0,0,0,1,2
599,1.3138283339446832,0,12,67,398,953
600,7.965766170228413,0,0,0,2,4
601,2.081628993437175,0,1,2,5,15
602,1.2252551676944698,0,2,4,21,152
603,11.647840997458127,0,0,0,0,1
604,0.965086513340006,1,2,3,10,21
605,0.4915794851676607,5,39,115,534,983
606,1.0850695836590942,0,2,4,9,31
607,2.290437842035008,0,1,1,3,6
608,6.042172715603542,0,0,0,2,3
609,1.6861507788549166,0,1,1,2,5
610,1.335021612676642,0,1,1,3,8
611,4.406567974272852,0,0,1,3,7
612,12.549083473488258,0,0,0,0,3
613,6.016036783525626,0,0,0,3,13
614,0.132360281920691,12,95,238,622,985
615,1.0883881051291608,0,4,6,23,190
616,1.5086016209052664,0,2,8,30,179
617,0.3372079493496727,1,1,1,3,7
618,0.8489425824757706,2,6,10,22,38
619,3.9675878504716326,0,0,1,1,3
620,2.3634459700268864,0,2,8,51,220
621,0.3042959211636034,8,110,282,619,1006
622,4.28287083031409,0,0,1,1,10
623,11.696112968394791,0,0,0,0,17
624,21.3087450068382,0,0,0,0,0
625,0.1975688562462571,15,90,250,619,997
626,1.3561911998161404,0,1,1,2,4
627,1.617481761993938,0,8,26,103,663
628,1.9892038413472548,0,1,5,20,51
629,18.73800852852858,0,0,0,0,1
630,27.29676169601837,0,0,0,0,0
631,0.1887488296323008,11,132,296,627,990
632,0.2692924513924031,8,46,83,301,902
633,4.070343454969017,0,0,2,9,15
634,3.7391588868452015,0,0,1,3,6
635,3.3144406741308705,0,0,1,1,3
636,0.4203665885796054,2,52,169,577,995
637,0.7623815367660985,1,1,1,1,1
638,25.42608300764744,0,0,0,0,0
639,1.6381019504102297,0,3,8,16,29
640,1.1975176671551022,0,1,1,2,4
641,0.7014346392120715,1,2,5,14,26
642,0.8868572170414429,1,2,3,8,20
643,9.950930255553214,0,0,0,1,7
644,28.103939761708396,0,0,0,0,0
645,21.247287522338564,0,0,0,0,0
646,0.2311812536596574,28,182,377,664,1002
647,11.457560879710464,0,0,0,0,4
648,1.5347435778150584,0,2,3,5,9
649,0.5497167796261199,1,1,1,2,4
650,6.894435158913172,0,0,0,2,5
651,1.91560336403313,0,1,1,1,1
652,2.017220605946392,0,1,2,5,10
653,1.8610306835605583,0,1,2,6,14
654,16.690426514760446,0,0,0,0,1
655,0.3136574152189192,1,9,27,150,830
656,4.643522146458804,0,0,1,6,20
657,1.1095442675457097,0,53,184,572,992
658,1.5277792401015895,0,1,5,22,51
659,1.120183763304305,0,1,3,3,3
660,1.0924780480095988,0,2,3,8,20
661,10.91796518426895,0,0,0,0,3
662,6.541012421316435,0,0,0,4,21
663,0.8966244925831811,1,1,1,2,3
664,6.494718130998177,0,0,0,2,8
665,2.439772999484997,0,1,1,1,2
666,1.1607948684056968,0,2,2,3,6
667,1.1561305847711258,0,1,1,2,3
668,2.4795090051919546,0,4,4,27,100
669,7.173904453966745,0,0,0,2,4
670,0.376908264290632,1,1,1,1,8
671,1.3491653123388567,0,11,42,287,926
672,0.6875427180918645,1,1,2,4,8
673,1.2117565909438968,0,3,9,17,29
674,0.3383093326696152,4,9,36,203,828
675,0.435513042075515,7,42,133,570,999
676,1.3909052949312397,0,1,1,2,9
677,6.891355292617369,0,0,0,2,5
